card_id,card_type,user_id (NOTE generated by cognito),user_contact
e2315dc5-c696-4af6-a9fe-6c65b9c68794,scis_shopping,CarlosMartin@transcenda.com,+6512345678
e276a52d-e72c-437b-9f37-b00f9d28cf3e,scis_shopping,AidenGrant@transcenda.com,+6512345678
e45c5570-7431-423b-8e98-37edc98dc8b7,scis_shopping,CarolineCarter@transcenda.com,+6512345678
e909fd56-5ff9-44ed-8439-dcfed8acaf33,scis_shopping,AidaCasey@transcenda.com,+6512345678
eb7522de-cc3b-417d-b4d7-2a32e27935e5,scis_shopping,RyanTaylor@transcenda.com,+6512345678
ebfa0925-a9b8-4bed-a923-8eef10c59c6e,scis_shopping,CharlieSmith@transcenda.com,+6512345678
ec52e7e9-2391-4a73-ba8b-cfda5fda8f00,scis_shopping,EvelynMason@transcenda.com,+6512345678
ecde8ced-0114-4d98-b78e-43b6c6448cf4,scis_shopping,FrederickRoss@transcenda.com,+6512345678
ee5b98b9-6ea6-4db5-8faf-08d6d1d5d68e,scis_shopping,KelseyRussell@transcenda.com,+6512345678
efbc4c82-facd-457f-9910-d0c45ff54f82,scis_shopping,MichelleNelson@transcenda.com,+6512345678
f1c3227b-83f8-4cbe-9b5a-51769c29803d,scis_shopping,LyndonArmstrong@transcenda.com,+6512345678
f1d79e94-00b0-4065-a01b-d28445ec344d,scis_shopping,FionaHall@transcenda.com,+6512345678
f1f726aa-2716-4624-ae77-c6942141a7c7,scis_shopping,BriannaPhillips@transcenda.com,+6512345678
f214abfe-c570-4ccf-a04f-1de43695329c,scis_shopping,OliverBarnes@transcenda.com,+6512345678
f458dcd7-b381-4e11-be6c-a7c3a26e0754,scis_shopping,StuartTaylor@transcenda.com,+6512345678
f4946a09-f0f6-48e6-b504-7e9e0881e731,scis_shopping,SawyerJones@transcenda.com,+6512345678
f532a265-07e7-4569-85c2-12208736bafc,scis_shopping,DaleHenderson@transcenda.com,+6512345678
f74731c1-5134-4734-8afa-14f763bbe4d5,scis_shopping,BlakeHiggins@transcenda.com,+6512345678
fb175a51-67b7-4500-ad0f-4d13900f84cf,scis_shopping,FreddieBaker@transcenda.com,+6512345678
fcd16134-5a20-4ce7-9282-fe7f1a90b81a,scis_shopping,KristianMyers@transcenda.com,+6512345678
